samplename	species	nreads
ClaidentTutorial__Sample01__MiFish	008_unidentified_Echeneis	250
ClaidentTutorial__Sample01__MiFish	016_Petrocephalus_microphthalmus	249
ClaidentTutorial__Sample01__MiFish	028_Lepidosiren_paradoxa	249
ClaidentTutorial__Sample01__MiFish	072_Eurypharynx_pelecanoides	249
ClaidentTutorial__Sample01__MiFish	036_unidentified_Pristolepis	248
ClaidentTutorial__Sample01__MiFish	042_unidentified_Glossogobius	248
ClaidentTutorial__Sample01__MiFish	048_unidentified_Naso	248
ClaidentTutorial__Sample01__MiFish	051_unidentified_Pempheriformes	248
ClaidentTutorial__Sample01__MiFish	081_unidentified_Eleotris	248
ClaidentTutorial__Sample01__MiFish	089_Dicentrarchus_labrax	248
ClaidentTutorial__Sample01__MiFish	111_unidentified_Hypoptopoma	248
ClaidentTutorial__Sample01__MiFish	113_unidentified_Stethaprioninae	248
ClaidentTutorial__Sample01__MiFish	155_unidentified_Labracinus	248
ClaidentTutorial__Sample01__MiFish	066_unidentified_Oryzias	247
ClaidentTutorial__Sample01__MiFish	094_unidentified_Nothobranchiidae	247
ClaidentTutorial__Sample01__MiFish	095_unidentified_Poecilia	247
ClaidentTutorial__Sample01__MiFish	125_Pagellus_bogaraveo	247
ClaidentTutorial__Sample01__MiFish	130_unidentified_Puntigrus	247
ClaidentTutorial__Sample01__MiFish	144_Menidia_menidia	247
ClaidentTutorial__Sample01__MiFish	153_Etheostoma_spectabile	247
ClaidentTutorial__Sample01__MiFish	174_Lepidoblepharon_ophthalmolepis	247
ClaidentTutorial__Sample01__MiFish	175_Microcanthus_strigatus	247
ClaidentTutorial__Sample01__MiFish	012_unidentified_Bathyclupea	246
ClaidentTutorial__Sample01__MiFish	017_unidentified_Odacidae	246
ClaidentTutorial__Sample01__MiFish	045_unidentified_Cobitoidei	246
ClaidentTutorial__Sample01__MiFish	053_Kaupichthys_hyoproroides	246
ClaidentTutorial__Sample01__MiFish	079_unidentified_Osteobrama	246
ClaidentTutorial__Sample01__MiFish	093_Bothus_myriaster	246
ClaidentTutorial__Sample01__MiFish	102_Coreoperca_kawamebari	246
ClaidentTutorial__Sample01__MiFish	150_Chelonodontops_patoca	246
ClaidentTutorial__Sample01__MiFish	183_unidentified_Odontobutis	246
ClaidentTutorial__Sample01__MiFish	001_unidentified_Osteoglossiformes	245
ClaidentTutorial__Sample01__MiFish	068_unidentified_Salminus	245
ClaidentTutorial__Sample01__MiFish	078_unidentified_Diplomystes	245
ClaidentTutorial__Sample01__MiFish	114_Chascanopsetta_lugubris	245
ClaidentTutorial__Sample01__MiFish	186_unidentified_Cabdio	245
ClaidentTutorial__Sample01__MiFish	187_unidentified_Gastromyzontidae	245
ClaidentTutorial__Sample01__MiFish	189_unidentified_Lutjanus	245
ClaidentTutorial__Sample01__MiFish	002_Pagothenia_borchgrevinki	244
ClaidentTutorial__Sample01__MiFish	003_unidentified_Johnius	244
ClaidentTutorial__Sample01__MiFish	026_unidentified_Xenocypridinae	244
ClaidentTutorial__Sample01__MiFish	098_Selar_crumenophthalmus	244
ClaidentTutorial__Sample01__MiFish	152_unidentified_Acipenser	244
ClaidentTutorial__Sample01__MiFish	194_unidentified_Chiasmodontidae	244
ClaidentTutorial__Sample01__MiFish	010_Etroplus_maculatus	243
ClaidentTutorial__Sample01__MiFish	069_unidentified_Siluroidei	243
ClaidentTutorial__Sample01__MiFish	197_Seriola_quinqueradiata	243
ClaidentTutorial__Sample01__MiFish	019_unidentified_Channa	242
ClaidentTutorial__Sample01__MiFish	131_Perccottus_glenii	242
ClaidentTutorial__Sample01__MiFish	159_unidentified_Chaetobranchopsis	242
ClaidentTutorial__Sample02__MiFish	028_Lepidosiren_paradoxa	254
ClaidentTutorial__Sample02__MiFish	012_unidentified_Bathyclupea	252
ClaidentTutorial__Sample02__MiFish	017_unidentified_Odacidae	250
ClaidentTutorial__Sample02__MiFish	019_unidentified_Channa	250
ClaidentTutorial__Sample02__MiFish	046_unidentified_Samaris	250
ClaidentTutorial__Sample02__MiFish	130_unidentified_Puntigrus	250
ClaidentTutorial__Sample02__MiFish	001_unidentified_Osteoglossiformes	249
ClaidentTutorial__Sample02__MiFish	045_unidentified_Cobitoidei	249
ClaidentTutorial__Sample02__MiFish	066_unidentified_Oryzias	249
ClaidentTutorial__Sample02__MiFish	079_unidentified_Osteobrama	249
ClaidentTutorial__Sample02__MiFish	152_unidentified_Acipenser	249
ClaidentTutorial__Sample02__MiFish	053_Kaupichthys_hyoproroides	248
ClaidentTutorial__Sample02__MiFish	089_Dicentrarchus_labrax	248
ClaidentTutorial__Sample02__MiFish	111_unidentified_Hypoptopoma	248
ClaidentTutorial__Sample02__MiFish	114_Chascanopsetta_lugubris	248
ClaidentTutorial__Sample02__MiFish	117_Zu_cristatus	248
ClaidentTutorial__Sample02__MiFish	159_unidentified_Chaetobranchopsis	248
ClaidentTutorial__Sample02__MiFish	024_unidentified_Pellonulinae	247
ClaidentTutorial__Sample02__MiFish	036_unidentified_Pristolepis	247
ClaidentTutorial__Sample02__MiFish	048_unidentified_Naso	247
ClaidentTutorial__Sample02__MiFish	051_unidentified_Pempheriformes	247
ClaidentTutorial__Sample02__MiFish	078_unidentified_Diplomystes	247
ClaidentTutorial__Sample02__MiFish	085_unidentified_Psilorhynchus	247
ClaidentTutorial__Sample02__MiFish	092_Pseudolabrus_eoethinus	247
ClaidentTutorial__Sample02__MiFish	093_Bothus_myriaster	247
ClaidentTutorial__Sample02__MiFish	144_Menidia_menidia	247
ClaidentTutorial__Sample02__MiFish	150_Chelonodontops_patoca	247
ClaidentTutorial__Sample02__MiFish	002_Pagothenia_borchgrevinki	246
ClaidentTutorial__Sample02__MiFish	003_unidentified_Johnius	246
ClaidentTutorial__Sample02__MiFish	007_unidentified_Tetraodontidae	246
ClaidentTutorial__Sample02__MiFish	010_Etroplus_maculatus	246
ClaidentTutorial__Sample02__MiFish	030_Dermogenys_pusilla	246
ClaidentTutorial__Sample02__MiFish	060_unidentified_Lebiasina	246
ClaidentTutorial__Sample02__MiFish	068_unidentified_Salminus	246
ClaidentTutorial__Sample02__MiFish	098_Selar_crumenophthalmus	246
ClaidentTutorial__Sample02__MiFish	125_Pagellus_bogaraveo	246
ClaidentTutorial__Sample02__MiFish	026_unidentified_Xenocypridinae	245
ClaidentTutorial__Sample02__MiFish	072_Eurypharynx_pelecanoides	245
ClaidentTutorial__Sample02__MiFish	081_unidentified_Eleotris	245
ClaidentTutorial__Sample02__MiFish	153_Etheostoma_spectabile	245
ClaidentTutorial__Sample02__MiFish	190_unidentified_Nothobranchius	245
ClaidentTutorial__Sample02__MiFish	008_unidentified_Echeneis	244
ClaidentTutorial__Sample02__MiFish	016_Petrocephalus_microphthalmus	244
ClaidentTutorial__Sample02__MiFish	064_unidentified_Macropodus	244
ClaidentTutorial__Sample02__MiFish	095_unidentified_Poecilia	244
ClaidentTutorial__Sample02__MiFish	113_unidentified_Stethaprioninae	244
ClaidentTutorial__Sample02__MiFish	155_unidentified_Labracinus	244
ClaidentTutorial__Sample02__MiFish	102_Coreoperca_kawamebari	243
ClaidentTutorial__Sample02__MiFish	131_Perccottus_glenii	243
ClaidentTutorial__Sample02__MiFish	042_unidentified_Glossogobius	242
ClaidentTutorial__Sample03__MiFish	001_unidentified_Osteoglossiformes	253
ClaidentTutorial__Sample03__MiFish	002_Pagothenia_borchgrevinki	253
ClaidentTutorial__Sample03__MiFish	095_unidentified_Poecilia	251
ClaidentTutorial__Sample03__MiFish	053_Kaupichthys_hyoproroides	250
ClaidentTutorial__Sample03__MiFish	092_Pseudolabrus_eoethinus	250
ClaidentTutorial__Sample03__MiFish	113_unidentified_Stethaprioninae	250
ClaidentTutorial__Sample03__MiFish	131_Perccottus_glenii	250
ClaidentTutorial__Sample03__MiFish	004_Cynoponticus_ferox	249
ClaidentTutorial__Sample03__MiFish	007_unidentified_Tetraodontidae	249
ClaidentTutorial__Sample03__MiFish	030_Dermogenys_pusilla	249
ClaidentTutorial__Sample03__MiFish	064_unidentified_Macropodus	249
ClaidentTutorial__Sample03__MiFish	098_Selar_crumenophthalmus	249
ClaidentTutorial__Sample03__MiFish	017_unidentified_Odacidae	248
ClaidentTutorial__Sample03__MiFish	060_unidentified_Lebiasina	248
ClaidentTutorial__Sample03__MiFish	062_Zeus_faber	248
ClaidentTutorial__Sample03__MiFish	072_Eurypharynx_pelecanoides	248
ClaidentTutorial__Sample03__MiFish	078_unidentified_Diplomystes	248
ClaidentTutorial__Sample03__MiFish	114_Chascanopsetta_lugubris	248
ClaidentTutorial__Sample03__MiFish	011_Fundulus_diaphanus	247
ClaidentTutorial__Sample03__MiFish	024_unidentified_Pellonulinae	247
ClaidentTutorial__Sample03__MiFish	042_unidentified_Glossogobius	247
ClaidentTutorial__Sample03__MiFish	046_unidentified_Samaris	247
ClaidentTutorial__Sample03__MiFish	081_unidentified_Eleotris	247
ClaidentTutorial__Sample03__MiFish	102_Coreoperca_kawamebari	247
ClaidentTutorial__Sample03__MiFish	111_unidentified_Hypoptopoma	247
ClaidentTutorial__Sample03__MiFish	127_unidentified_Sillago	247
ClaidentTutorial__Sample03__MiFish	176_unidentified_Danioninae	247
ClaidentTutorial__Sample03__MiFish	009_unidentified_Callionymidae	246
ClaidentTutorial__Sample03__MiFish	047_Pimelodus_pictus	246
ClaidentTutorial__Sample03__MiFish	079_unidentified_Osteobrama	246
ClaidentTutorial__Sample03__MiFish	089_Dicentrarchus_labrax	246
ClaidentTutorial__Sample03__MiFish	093_Bothus_myriaster	246
ClaidentTutorial__Sample03__MiFish	117_Zu_cristatus	246
ClaidentTutorial__Sample03__MiFish	003_unidentified_Johnius	245
ClaidentTutorial__Sample03__MiFish	010_Etroplus_maculatus	245
ClaidentTutorial__Sample03__MiFish	012_unidentified_Bathyclupea	245
ClaidentTutorial__Sample03__MiFish	028_Lepidosiren_paradoxa	245
ClaidentTutorial__Sample03__MiFish	045_unidentified_Cobitoidei	245
ClaidentTutorial__Sample03__MiFish	085_unidentified_Psilorhynchus	245
ClaidentTutorial__Sample03__MiFish	015_Scatophagus_argus	244
ClaidentTutorial__Sample03__MiFish	016_Petrocephalus_microphthalmus	244
ClaidentTutorial__Sample03__MiFish	036_unidentified_Pristolepis	244
ClaidentTutorial__Sample03__MiFish	051_unidentified_Pempheriformes	244
ClaidentTutorial__Sample03__MiFish	068_unidentified_Salminus	244
ClaidentTutorial__Sample03__MiFish	125_Pagellus_bogaraveo	244
ClaidentTutorial__Sample03__MiFish	019_unidentified_Channa	243
ClaidentTutorial__Sample03__MiFish	056_Tanakia_tanago	243
ClaidentTutorial__Sample03__MiFish	033_Pseudalutarius_nasicornis	242
ClaidentTutorial__Sample03__MiFish	066_unidentified_Oryzias	242
ClaidentTutorial__Sample03__MiFish	130_unidentified_Puntigrus	239
ClaidentTutorial__Sample04__MiFish	003_unidentified_Johnius	488
ClaidentTutorial__Sample04__MiFish	019_unidentified_Channa	253
ClaidentTutorial__Sample04__MiFish	010_Etroplus_maculatus	251
ClaidentTutorial__Sample04__MiFish	089_Dicentrarchus_labrax	251
ClaidentTutorial__Sample04__MiFish	016_Petrocephalus_microphthalmus	250
ClaidentTutorial__Sample04__MiFish	045_unidentified_Cobitoidei	250
ClaidentTutorial__Sample04__MiFish	011_Fundulus_diaphanus	249
ClaidentTutorial__Sample04__MiFish	033_Pseudalutarius_nasicornis	249
ClaidentTutorial__Sample04__MiFish	093_Bothus_myriaster	249
ClaidentTutorial__Sample04__MiFish	036_unidentified_Pristolepis	248
ClaidentTutorial__Sample04__MiFish	042_unidentified_Glossogobius	248
ClaidentTutorial__Sample04__MiFish	078_unidentified_Diplomystes	248
ClaidentTutorial__Sample04__MiFish	085_unidentified_Psilorhynchus	248
ClaidentTutorial__Sample04__MiFish	004_Cynoponticus_ferox	247
ClaidentTutorial__Sample04__MiFish	007_unidentified_Tetraodontidae	247
ClaidentTutorial__Sample04__MiFish	008_unidentified_Echeneis	247
ClaidentTutorial__Sample04__MiFish	012_unidentified_Bathyclupea	247
ClaidentTutorial__Sample04__MiFish	015_Scatophagus_argus	247
ClaidentTutorial__Sample04__MiFish	024_unidentified_Pellonulinae	247
ClaidentTutorial__Sample04__MiFish	030_Dermogenys_pusilla	247
ClaidentTutorial__Sample04__MiFish	046_unidentified_Samaris	247
ClaidentTutorial__Sample04__MiFish	047_Pimelodus_pictus	247
ClaidentTutorial__Sample04__MiFish	056_Tanakia_tanago	247
ClaidentTutorial__Sample04__MiFish	092_Pseudolabrus_eoethinus	247
ClaidentTutorial__Sample04__MiFish	102_Coreoperca_kawamebari	247
ClaidentTutorial__Sample04__MiFish	117_Zu_cristatus	247
ClaidentTutorial__Sample04__MiFish	171_Atractosteus_spatula	247
ClaidentTutorial__Sample04__MiFish	001_unidentified_Osteoglossiformes	246
ClaidentTutorial__Sample04__MiFish	064_unidentified_Macropodus	246
ClaidentTutorial__Sample04__MiFish	072_Eurypharynx_pelecanoides	246
ClaidentTutorial__Sample04__MiFish	079_unidentified_Osteobrama	246
ClaidentTutorial__Sample04__MiFish	098_Selar_crumenophthalmus	246
ClaidentTutorial__Sample04__MiFish	127_unidentified_Sillago	246
ClaidentTutorial__Sample04__MiFish	179_Anabas_testudineus	246
ClaidentTutorial__Sample04__MiFish	017_unidentified_Odacidae	245
ClaidentTutorial__Sample04__MiFish	032_unidentified_Melanotaeniidae	245
ClaidentTutorial__Sample04__MiFish	040_unidentified_Acropomatidae	245
ClaidentTutorial__Sample04__MiFish	051_unidentified_Pempheriformes	245
ClaidentTutorial__Sample04__MiFish	062_Zeus_faber	245
ClaidentTutorial__Sample04__MiFish	066_unidentified_Oryzias	245
ClaidentTutorial__Sample04__MiFish	068_unidentified_Salminus	245
ClaidentTutorial__Sample04__MiFish	095_unidentified_Poecilia	245
ClaidentTutorial__Sample04__MiFish	188_unidentified_Kyphosus	245
ClaidentTutorial__Sample04__MiFish	002_Pagothenia_borchgrevinki	244
ClaidentTutorial__Sample04__MiFish	009_unidentified_Callionymidae	244
ClaidentTutorial__Sample04__MiFish	058_Polymixia_japonica	244
ClaidentTutorial__Sample04__MiFish	081_unidentified_Eleotris	244
ClaidentTutorial__Sample04__MiFish	108_Ophisurus_macrorhynchos	244
ClaidentTutorial__Sample04__MiFish	028_Lepidosiren_paradoxa	243
ClaidentTutorial__Sample05__MiFish	003_unidentified_Johnius	495
ClaidentTutorial__Sample05__MiFish	024_unidentified_Pellonulinae	495
ClaidentTutorial__Sample05__MiFish	036_unidentified_Pristolepis	257
ClaidentTutorial__Sample05__MiFish	002_Pagothenia_borchgrevinki	251
ClaidentTutorial__Sample05__MiFish	006_Elagatis_bipinnulata	250
ClaidentTutorial__Sample05__MiFish	007_unidentified_Tetraodontidae	250
ClaidentTutorial__Sample05__MiFish	009_unidentified_Callionymidae	250
ClaidentTutorial__Sample05__MiFish	019_unidentified_Channa	250
ClaidentTutorial__Sample05__MiFish	033_Pseudalutarius_nasicornis	250
ClaidentTutorial__Sample05__MiFish	062_Zeus_faber	250
ClaidentTutorial__Sample05__MiFish	058_Polymixia_japonica	249
ClaidentTutorial__Sample05__MiFish	060_unidentified_Lebiasina	249
ClaidentTutorial__Sample05__MiFish	010_Etroplus_maculatus	248
ClaidentTutorial__Sample05__MiFish	017_unidentified_Odacidae	248
ClaidentTutorial__Sample05__MiFish	025_unidentified_Atherinopsinae	248
ClaidentTutorial__Sample05__MiFish	028_Lepidosiren_paradoxa	248
ClaidentTutorial__Sample05__MiFish	042_unidentified_Glossogobius	248
ClaidentTutorial__Sample05__MiFish	136_unidentified_Esociformes	248
ClaidentTutorial__Sample05__MiFish	167_Sufflamen_fraenatum	248
ClaidentTutorial__Sample05__MiFish	004_Cynoponticus_ferox	247
ClaidentTutorial__Sample05__MiFish	008_unidentified_Echeneis	247
ClaidentTutorial__Sample05__MiFish	015_Scatophagus_argus	247
ClaidentTutorial__Sample05__MiFish	032_unidentified_Melanotaeniidae	247
ClaidentTutorial__Sample05__MiFish	047_Pimelodus_pictus	247
ClaidentTutorial__Sample05__MiFish	051_unidentified_Pempheriformes	247
ClaidentTutorial__Sample05__MiFish	064_unidentified_Macropodus	247
ClaidentTutorial__Sample05__MiFish	078_unidentified_Diplomystes	247
ClaidentTutorial__Sample05__MiFish	079_unidentified_Osteobrama	247
ClaidentTutorial__Sample05__MiFish	081_unidentified_Eleotris	247
ClaidentTutorial__Sample05__MiFish	092_Pseudolabrus_eoethinus	247
ClaidentTutorial__Sample05__MiFish	045_unidentified_Cobitoidei	246
ClaidentTutorial__Sample05__MiFish	056_Tanakia_tanago	246
ClaidentTutorial__Sample05__MiFish	068_unidentified_Salminus	246
ClaidentTutorial__Sample05__MiFish	074_unidentified_Galaxias	246
ClaidentTutorial__Sample05__MiFish	085_unidentified_Psilorhynchus	246
ClaidentTutorial__Sample05__MiFish	128_Rastrelliger_brachysoma	246
ClaidentTutorial__Sample05__MiFish	012_unidentified_Bathyclupea	245
ClaidentTutorial__Sample05__MiFish	013_unidentified_Macrourinae	245
ClaidentTutorial__Sample05__MiFish	016_Petrocephalus_microphthalmus	245
ClaidentTutorial__Sample05__MiFish	040_unidentified_Acropomatidae	245
ClaidentTutorial__Sample05__MiFish	046_unidentified_Samaris	245
ClaidentTutorial__Sample05__MiFish	066_unidentified_Oryzias	245
ClaidentTutorial__Sample05__MiFish	100_Rhodeus_uyekii	245
ClaidentTutorial__Sample05__MiFish	001_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample05__MiFish	011_Fundulus_diaphanus	244
ClaidentTutorial__Sample05__MiFish	030_Dermogenys_pusilla	244
ClaidentTutorial__Sample05__MiFish	127_unidentified_Sillago	244
ClaidentTutorial__Sample05__MiFish	108_Ophisurus_macrorhynchos	243
ClaidentTutorial__Sample06__MiFish	003_unidentified_Johnius	497
ClaidentTutorial__Sample06__MiFish	024_unidentified_Pellonulinae	491
ClaidentTutorial__Sample06__MiFish	027_unidentified_Aphyosemion	255
ClaidentTutorial__Sample06__MiFish	007_unidentified_Tetraodontidae	252
ClaidentTutorial__Sample06__MiFish	032_unidentified_Melanotaeniidae	252
ClaidentTutorial__Sample06__MiFish	001_unidentified_Osteoglossiformes	251
ClaidentTutorial__Sample06__MiFish	016_Petrocephalus_microphthalmus	251
ClaidentTutorial__Sample06__MiFish	012_unidentified_Bathyclupea	250
ClaidentTutorial__Sample06__MiFish	058_Polymixia_japonica	250
ClaidentTutorial__Sample06__MiFish	046_unidentified_Samaris	249
ClaidentTutorial__Sample06__MiFish	051_unidentified_Pempheriformes	249
ClaidentTutorial__Sample06__MiFish	066_unidentified_Oryzias	249
ClaidentTutorial__Sample06__MiFish	002_Pagothenia_borchgrevinki	248
ClaidentTutorial__Sample06__MiFish	025_unidentified_Atherinopsinae	248
ClaidentTutorial__Sample06__MiFish	028_Lepidosiren_paradoxa	248
ClaidentTutorial__Sample06__MiFish	029_unidentified_Gonorynchus	248
ClaidentTutorial__Sample06__MiFish	031_Lates_calcarifer	248
ClaidentTutorial__Sample06__MiFish	060_unidentified_Lebiasina	248
ClaidentTutorial__Sample06__MiFish	061_unidentified_Megalops	248
ClaidentTutorial__Sample06__MiFish	074_unidentified_Galaxias	248
ClaidentTutorial__Sample06__MiFish	006_Elagatis_bipinnulata	247
ClaidentTutorial__Sample06__MiFish	015_Scatophagus_argus	247
ClaidentTutorial__Sample06__MiFish	017_unidentified_Odacidae	247
ClaidentTutorial__Sample06__MiFish	030_Dermogenys_pusilla	247
ClaidentTutorial__Sample06__MiFish	033_Pseudalutarius_nasicornis	247
ClaidentTutorial__Sample06__MiFish	056_Tanakia_tanago	247
ClaidentTutorial__Sample06__MiFish	068_unidentified_Salminus	247
ClaidentTutorial__Sample06__MiFish	082_unidentified_Genicanthus	247
ClaidentTutorial__Sample06__MiFish	100_Rhodeus_uyekii	247
ClaidentTutorial__Sample06__MiFish	005_Monopterus_albus	246
ClaidentTutorial__Sample06__MiFish	008_unidentified_Echeneis	246
ClaidentTutorial__Sample06__MiFish	036_unidentified_Pristolepis	246
ClaidentTutorial__Sample06__MiFish	045_unidentified_Cobitoidei	246
ClaidentTutorial__Sample06__MiFish	047_Pimelodus_pictus	246
ClaidentTutorial__Sample06__MiFish	063_unidentified_Belonidae	246
ClaidentTutorial__Sample06__MiFish	064_unidentified_Macropodus	246
ClaidentTutorial__Sample06__MiFish	119_unidentified_Percopsis	246
ClaidentTutorial__Sample06__MiFish	123_unidentified_Canthigaster	246
ClaidentTutorial__Sample06__MiFish	009_unidentified_Callionymidae	245
ClaidentTutorial__Sample06__MiFish	011_Fundulus_diaphanus	245
ClaidentTutorial__Sample06__MiFish	013_unidentified_Macrourinae	245
ClaidentTutorial__Sample06__MiFish	062_Zeus_faber	245
ClaidentTutorial__Sample06__MiFish	108_Ophisurus_macrorhynchos	245
ClaidentTutorial__Sample06__MiFish	128_Rastrelliger_brachysoma	245
ClaidentTutorial__Sample06__MiFish	004_Cynoponticus_ferox	244
ClaidentTutorial__Sample06__MiFish	040_unidentified_Acropomatidae	244
ClaidentTutorial__Sample06__MiFish	085_unidentified_Psilorhynchus	243
ClaidentTutorial__Sample06__MiFish	163_Mugilogobius_chulae	243
ClaidentTutorial__Sample07__MiFish	024_unidentified_Pellonulinae	490
ClaidentTutorial__Sample07__MiFish	136_unidentified_Esociformes	256
ClaidentTutorial__Sample07__MiFish	035_unidentified_Fundulopanchax	251
ClaidentTutorial__Sample07__MiFish	015_Scatophagus_argus	250
ClaidentTutorial__Sample07__MiFish	008_unidentified_Echeneis	249
ClaidentTutorial__Sample07__MiFish	017_unidentified_Odacidae	249
ClaidentTutorial__Sample07__MiFish	027_unidentified_Aphyosemion	249
ClaidentTutorial__Sample07__MiFish	031_Lates_calcarifer	249
ClaidentTutorial__Sample07__MiFish	047_Pimelodus_pictus	249
ClaidentTutorial__Sample07__MiFish	052_Beryx_decadactylus	249
ClaidentTutorial__Sample07__MiFish	062_Zeus_faber	249
ClaidentTutorial__Sample07__MiFish	011_Fundulus_diaphanus	248
ClaidentTutorial__Sample07__MiFish	060_unidentified_Lebiasina	248
ClaidentTutorial__Sample07__MiFish	025_unidentified_Atherinopsinae	247
ClaidentTutorial__Sample07__MiFish	041_unidentified_Brachymystax	247
ClaidentTutorial__Sample07__MiFish	045_unidentified_Cobitoidei	247
ClaidentTutorial__Sample07__MiFish	046_unidentified_Samaris	247
ClaidentTutorial__Sample07__MiFish	064_unidentified_Macropodus	247
ClaidentTutorial__Sample07__MiFish	074_unidentified_Galaxias	247
ClaidentTutorial__Sample07__MiFish	108_Ophisurus_macrorhynchos	247
ClaidentTutorial__Sample07__MiFish	016_Petrocephalus_microphthalmus	246
ClaidentTutorial__Sample07__MiFish	028_Lepidosiren_paradoxa	246
ClaidentTutorial__Sample07__MiFish	040_unidentified_Acropomatidae	246
ClaidentTutorial__Sample07__MiFish	051_unidentified_Pempheriformes	246
ClaidentTutorial__Sample07__MiFish	063_unidentified_Belonidae	246
ClaidentTutorial__Sample07__MiFish	065_Glossogobius_giuris	246
ClaidentTutorial__Sample07__MiFish	106_unidentified_Synodus	246
ClaidentTutorial__Sample07__MiFish	118_unidentified_Colomesus	246
ClaidentTutorial__Sample07__MiFish	119_unidentified_Percopsis	246
ClaidentTutorial__Sample07__MiFish	121_unidentified_Characidae	246
ClaidentTutorial__Sample07__MiFish	123_unidentified_Canthigaster	246
ClaidentTutorial__Sample07__MiFish	004_Cynoponticus_ferox	245
